SKU,Name,Brand,CPUSPEED,Model,FullCPUDescription,RAM,DRIVE,Colour,Touch,Resolution,Screen Size (Laptop Only),Chipset/GPU Model,Series
5287,HP EliteBook x360 1030 G7 Notebook Laptop | Intel i7-10710U 1.6GHz | 16GB RAM | 512GB SSD | Win 11,HP,1.6,HP EliteBook x360 1030 G7 Notebook PC,Intel(R) Core(TM) i7-10710U CPU @ 1.10GHz,16,512,Silver,n,1920 x 1080,13,,
53,Dell Latitude E7470 Laptop | Intel i7-6600U 2.6GHz | Win 10 | 8GB RAM | 256SSD,Dell,2.6,Latitude E7470,Intel Core i7-6600U Dual Core 2.6GHz (6th Gen),8,256,Black,y,1366 x 768,14,,
560,"Dell VXRail E560 Intel Xeon Silver 4210 10C 128GB RAM, 2x 400GB SSD, 4x 2.4TB ",Dell EMC,2,DL560,"Intel Xeon Silver 4210 @ 2.2GHz, 10 Core/ 20 Thread, 3.2GHz Boost",128,240,,n,,0,,
5810,Dell Precision T5810 Intel Xeon E5-1650v4 6C 64Gb RAM 480Gb SSD 4Tb HDD WiFi,Dell,3.6,T5810,"Intel Xeon E5-1650 v4 3.6GHz 6 Cores/ 12 Threads, 4.0GHz Boost",64,480,,n,,0,Nvidia Quadro M2000,
5820,"Dell 5820 Workstation Intel Xeon W2145 8C, 64GB RAM, 1Tb SSD, P2000, WiFi BT W11",Dell,3.7,5820,"Intel Xeon W2145 @ 3.7Ghz 8 Core/ 16 Threads, 4.5GHz Boost",64,480,,n,,0,Nvidia Quadro P2000,
60,Panasonic CF-54 Toughbook Laptop | Intel i5-7300U 2.6GHz | Win 10 | 8GB RAM | 500GB HD,Panasonic,2.6,Panasonic Toughbook CF-54H1635VA,Intel Core i5-7300U Dual Core 2.6GHz (7th Gen),8,500,Silver,y,1920 x 1080,14,,
61,Panasonic CF-54 Toughbook Laptop | Intel i5-5300U 2.3GHz | Win 10 | 8GB RAM | 500GB HD,Panasonic,2.3,Panasonic Toughbook CF-54B2888BA,Intel Core i5-5300U Dual Core 2.3GHz (5th Gen),8,500,Silver,n,1920 x 1080,14,,
62,Lenovo ThinkPad 230W Workstation Docking Station | P50 P51 P70 P71 | PN: 40A50230AU | New in Box,Lenovo,0,40A50230AU,Docking Station,0,0,,n,,0,,
620,"Dell PowerEdge R540 Intel Xeon Silver 4208 8C 96GB RAM 3x 300GB, 5x 4Tb HDD",Dell,2.1,R540,"Intel Xeon Silver 4208 @ 2.1GHz 8 Core/ 16 Thread, 3.2GHz boost",96,300,,n,,0,,
6300,Dell PowerEdge R630 2x Intel Xeon E5-2667v3 128Gb RAM 9x 900Gb HDD 10GBe,Dell,3.2,R630,"Intel Xeon E5-2667 v3 @ 3.2GHz 8 Core/ 16 Thread, 3GHz boost",128,900,,n,,0,,
6301,Dell PowerEdge R630 2x Intel Xeon E5-2683v3 256Gb RAM 2x 400Gb SSD 4x 1.2Tb HDD,Dell,2,R630,"Intel Xeon E5-2683 v3 @ 2.0GHz 14 Core/ 28 Thread, 3.0GHz boost",256,400,,y,,0,,
6302,"Dell OEM R630 2x Intel Xeon E5-2680v3 12C, 256Gb RAM, 10x 1Tb HDD, 10GBE",Dell EMC,2.5,R630,"Intel Xeon E5-2680 v3 @ 2.5GHz 12 Core/ 24 Thread, 3.3GHz Boost",256,1024,,n,,0,,
64,Panasonic CF-53 ToughBook Laptop | Intel i5-4310U 2GHz | Win 10 | 8GB RAM | 256GB SSD,Panasonic,2,Panasonic Toughbook CF-53,Intel Core i5-4310U Dual Core 2GHz (4th Gen),8,256,Silver,n,1366 x 768,14,,
640,"HP Z640 Workstation | 2x Intel Xeon E5-2699v3 18C, 256GB RAM, 512GB SSD, 8TB HDD WiFi",HP,2.3,Z640,"Intel Xeon E5-2699v3 @ 2.3GHz 18 Cores/ 36 Threads, 3.6GHz Boost",256,512,,n,,0,Nvidia Quadro P2000,
641,"HP Z640 Workstation 2x Intel Xeon E5-2699v3 18 Core 256GB RAM 1TB SSD, 6TB HDD WIFI",HP,2.3,Z640,"Intel Xeon E5-2699 v3 @ 2.3GHz 18 Cores/ 36 Threads, 3.6GHz Boost",256,1024,,n,,0,Nvidia Quadro P2000,
674,Microsoft Surface Book 1 | Intel i5-6300U 2.4GHz | Win 10 |  8GB RAM | 256SSD,Microsoft,2.4,Microsoft Surface Book ,Intel i5-6300U Dual Core 2.4GHz (6th Gen),8,256,Silver,n,3000 x 2000,13,,
679,Microsoft Surface Book 2 | Intel i7-8650U 1.9GHz | 8GB RAM | 256GB SSD | Win 11 - B Grade,Microsoft,1.9,Microsoft Surface Book 2,Intel i7-8650U Quad Core 1.9GHz (8th Gen),8,256,Silver,n,1920 x 1080,13,,
68,Lenovo ThinkPad P50 Mobile Workstation Laptop | Intel i7-6820HQ 2.7GHz | Nvidia Quadro M1000M 4GB | Win 10 | 32GB RAM | 512SSD,Lenovo,2.7,P50,Intel i7-6820HQ Quad Core 2.7GHz (6th Gen),32,512,Black,n,1920 x 1080,15,Quadro M1000M,
680,Lenovo ThinkPad P50 Mobile Workstation Laptop | Intel Xeon E3-1505M v5 2.8GHz | Nvidia Quadro M2000M 4GB | Win 10 | 32GB RAM | 256GB SSD 500GB HD,Lenovo,2.8,P50,Intel Xeon E3-1505M v5 Quad Core 2.8GHz,32,256,Black,n,1920 x 1080,15,Quadro M2000M,
69,HP ZBOOK STUDIO G3 Mobile Workstation Laptop | Intel Xeon E3-1505M 2.8GHz | Nvidia Quadro M1000M | Win 10 | 16GB RAM | 512 SSD,HP,2.8,HP ZBOOK Studio G3,Intel Xeon E3-1505M v5 Quad Core 2.8GHz,16,512,Silver,n,1920 x 1080,15,Quadro M1000M,
7060,Dell Optiplex 7060 Micro PC i7 8700 6 Core 16GB RAM 256GB SSD W11 USB WiFi,Dell,3.2,Optiplex 7060 Micro,Intel i7 8700 6 Cores/ 12 Threads @ 3.2GHz and 4.6GHz Boost,16,256,,y,,0,,
7061,Dell Optiplex 7060 Micro PC i7 8700 6 Core 16GB RAM 256GB M.2 & 1TB HDD W11 WiFi,Dell,3.2,Optplex 7060,Intel i7 8700 6 Cores/ 12 Threads @ 3.2GHz and 4.6GHz Boost,16,256,,n,,0,,
7063,Dell Optiplex 7060 SFF PC i5-8500 6C 8GB RAM 512GB M.2 SSD W11 inc. USB WIFI,Dell,3,7060,"Intel i5-8500 3.0GHz 6 Cores/ 6 Threads, 4.1GHz Boost",8,512,,n,,0,,
7064,Dell Optiplex 7060 Micro PC i7 8700T 6C 16GB RAM 256GB M.2 W11 WiFi BT,Dell,2.4,Optiplex 7060 Micro,Intel i7 8700T 6 Cores/ 12 Threads @ 2.4GHz and 4.0GHz Boost CPU,16,256,,n,,0,,
7071,Dell Optiplex 7070 Desktop PC i5 9500 6C 16GB RAM 256GB M.2 SSD W11 WiFi,Dell,3,Optiplex 7070,"Intel i5 9500 3GHz 6 Cores/ 6 Threads, 4.4GHz Boost",16,256,,n,,0,,
7072,"Dell Optiplex 7070 PC Intel i7 9700 8C, 16GB RAM 512Gb M.2 SSD, Wifi, BT, W11",Dell,2.2,Optiplex 7070,"Intel Core i7 9700 @ 3.0GHz, 8 Cores/ 8 Threads, 4.7GHz Boost",16,512,,n,,0,,
7073,"Dell Optiplex 7070 Desktop PC i7 9700 8C 16GB RAM 256GB M.2, 3TB HDD WiFi BT W11",Dell,3,Optiplex 7070,"Intel i7 9700 3GHz 8 Cores/ 8 Threads, 4.7GHz Boost",16,256,,n,,0,AMD Radeon RX 550 4Gb,
720,Dell R740xd Server 1x Xeon Silver 4208 8C 192GB RAM 2x400Gb Windows Server 2022,Dell,2.1,R740xd,"Intel Xeon Silver 4208 2.1GHz 8 Cores/ 16 Threads, 3.2GHz Boost",256,400,,n,,0,,
7300,"Dell PowerEdge R730 Parts - no CPU, RAM, HDD",Dell,2.2,R730,"Intel Xeon E5-2630 v4 @2.2GHz 10 Cores/ 20 Threads, 3.1GHz Boost",256,800,,n,,0,,
7301,"Dell PowerEdge R730 2x Intel Xeon E5-2690v4 14C, 256GB RAM, 8x 1.2Tb SAS HDD",Dell,2.5,R730,"Intel Xeon E5-2690 v4 2.6GHz 14 Cores/ 28 Threads, 3.5GHz Boost",256,0,,n,,0,,
7303,"Dell PowerEdge R730 2x Intel Xeon E5-2690v3 12C, 256Gb RAM, 2x 400Gb SSD, 10GbE",Dell,2.6,R730,"Intel Xeon E5-2690 v3 2.6GHz 12 Cores/ 24 Threads, 3.5GHz Boost ",256,600,,y,,0,,
7304,"Dell PowerEdge R730 2x Intel Xeon E5-2667v4 8C, 256Gb RAM, 3x 300Gb SATA SSD, 8Gb FC NIC",Dell,3.2,R730,"Intel Xeon E5-2667 v4 3.2GHz 8 Cores/ 16 Threads, 3.6GHz Boost",256,240,,n,,0,,
7305,"Dell PowerEdge R730 2x Intel Xeon E5-2687W 12C 256Gb RAM 2x 400Gb SSD, 10Gb NIC",Dell,3,R730,"Intel Xeon E5-2687W v4 3GHz 12 Cores/ 24 Threads, 3.5GHz Boost",256,400,,n,,0,,
74,Dell Latitude 7490 Laptop | Intel i5-8350U 1.7GHz | 16GB RAM | 256GB SSD | Win 11,Dell,1.7,Dell Latitude 7490,Intel i5-8350U 1.7GHz Quad Core (8th Gen),16,256,Black,n,1920 x 1080,14,,
7460,"Dell OptiPlex 7460 AIO Touchscreen i5 8600 6 Core, 16GB RAM, 256GB SSD W11 WiFi",Dell,3.1,7460,Intel i5 8600 6 Cores/ 6 Threads @ 3.1GHz and 4.3GHz Boost,16,256,,n,,0,,
7470,Dell OptiPlex 7470 AIO Touchscreen i5 9600 6C 16GB RAM 512GB SSD WiFi BT W11,Dell,3.1,7470,Intel i5 9600 6 Cores/ 6 Threads @ 3.1GHz and 4.6GHz Boost,16,512,,n,,0,,
7471,"Dell OptiPlex 7470 AIO Touchscreen i5 9500 6 Core, 16GB RAM, 256GB SSD, B Grade",,3,,"Intel i5-9500, 9th Gen, 6 Core, 3GHz",16,256,,n,,0,,
7472,"Dell OptiPlex 7470 AIO i5 9500 6 Core, 16GB RAM, 256GB SSD, 1TB HDD, WiFi, Bluetooth, W11",Dell,3,OptiPlex 7470 AIO,Intel i5 9500 6 Cores/ 6 Threads @ 3.0GHz and 4.4GHz Boos,16,256,,n,,0,,
7480,"Dell OptiPlex 7480 AIO i5 10500 6 Cores, 16GB RAM, 256GB SSD, 1TB HDD, WiFi, Bluetooth, W11",Dell,3.1,OptiPlex 7480 AIO,Intel i5 10500 6 Cores/ 12 Threads @ 3.1GHz and 4.5GHz,16,256,,n,,0,,
754,HPE ProLiant MicroServer Gen8 | Intel Xeon E3-1220L v2 2.3 GHz | 16Gb RAM | 4x 4Tb HDD,HP,2.3,ProLiant Micro Server,Intel Xeon E3-1220L v2 2.3 GHz ,16,16000,,n,,0,,
755,Dell Precision 7520 Mobile Workstation Laptop | Intel Xeon E3-1545M v5 2.9GHz |  Nvidia Quadro M2200 4GB | Win 10 | 32GB RAM | 256SSD 500GB HD,Dell,2.9,Precision 7520,Intel Xeon E3-1545M v5 Quad Core 2.9GHz,32,256,Black,n,1920 x 1080,15,Quadro M2200,
757,Panasonic CF-54 Toughbook Laptop | Intel i5-5300U 2.3GHz | Win 10 | 8GB RAM | 500GB HD - B Grade,Panasonic,2.3,Panasonic Toughbook CF-54B2888BA,Intel Core i5-5300U Dual Core 2.3GHz (5th Gen),8,500,Silver,n,1920 x 1080,14,,
758,Panasonic CF-53 ToughBook Laptop | Intel i5-4310U 2GHz | Win 10 | 4GB RAM | 500GB HD - B-Grade,Panasonic,2,Panasonic Toughbook CF-53,Intel Core i5-4310U Dual Core 2GHz (4th Gen),8,256,Silver,n,1366 x 768,14,,
76,HP ZBOOK 17 G3 Mobile Workstation Laptop | Intel i7-6820HQ 2.7GHz | Nvidia Quadro M4000M | Win 10 | 16GB RAM | 256GB SSD,HP,2.7,ZBOOK 17 G3,Intel i7-6820HQ 2.7GHz Quad Core (6th Gen),16,256,Silver,n,1920 x 1080,17,Quadro M4000M,
760,"HP Z2 G4 Workstation Intel Xeon E-2174G 16GB RAM 1TB M.2, 6Tb HDD # B Grade #",HP,3.8,Z2 G4,"Intel Xeon E-2174G 3.8GHz 4 Cores/ 8 Threads, 4.7GHz Boost",16,960,,n,,0,Nvidia GTX 1060 6Gb,
763,Dell Latitude 5401 Laptop | Intel i5-9400H 2.5GHz | Win 10 | 16GB RAM | 256GB SSD,Dell,2.5,Dell Latitude 5401,Intel i5-9400H Quad Core 2.5GHz (9th Gen),16,256,Black,n,1920 x 1080,14,,
764,Dell Latitude 5491 Laptop Touch | Intel i5-8300H 2.3GHz | Win 11 | 8GB RAM | 512GB SSD,Dell,2.3,Dell Latitude 5401,Intel i5-8300H Quad Core 2.3GHz (8th Gen),8,512,Black,n,1920 x 1080,14,,
765,NETGEAR GS728TPv2 24-Port Gigabit PoE+ Smart Managed Pro Switch with 4 SFP Ports,Netgear,0,GS728TPv2,,0,0,,n,,0,,
766,"HP Z4 G4 Workstation Intel Xeon W2135 6C 32GB RAM 256GB M.2, 6Tb HDD, USB WiFi",HP,3.7,Z4 G4,"Intel Xeon W2135 @3.7Ghz, 6 Cores/ 12 Threads, 4.5GHz Boost",32,256,,n,,0,Geforce GTX 1060 6Gb,
768,Dell 5820 WS Intel Xeon W2145 8C 64GB RAM 1TB SSD 10Tb HDD P5000 WiFi BT W11,Dell,3.7,5820,"Intel Xeon W2145 @ 3.7Ghz 8 Core/ 16 Threads, 4.5 GHz Boost",64,1024,,n,,0,Nvidia Quadro P5000,
770,Dell 5820 Workstation Intel W2235 6C 32GB RAM 512Gb M.2 SSD 6Tb HDD W11 WiFi BT,Dell,3.7,5820,"Intel Xeon W2235 @3.8Ghz, 6 Cores/ 12 Threads, 4.6GHz Boost",32,512,,n,,0,Nvidia Quadro P2200,
773,Dell Latitude 5580 Laptop | Intel i7-7600U 2.8GHz | Win 10 | 16GB RAM | 512SSD,Dell,2.8,Dell Latitude 5580,Intel i7-7600U Dual Core 2.8GHz (7th Gen),16,512,Black,n,1920 x 1080,15,,
775,Dell Precision 5510 Mobile Workstation Laptop | Intel i7-6820HQ 2.7GHz | Nvidia M1000M 2GB | Win 10 | 32GB RAM | 512GB SSD,Dell,2.7,Precision 5510,Intel i7-6820HQ Quad Core 2.7GHz (6th Gen),32,512,Silver,n,1920 x 1080,15,Quadro M1000M,
776,Dell Precision 5520 Mobile Workstation Laptop | Intel i7-7820HQ 2.9GHz | Nvidia M1200M 4GB | Win 10 | 32GB RAM | 512GB SSD,Dell,2.9,Precision 5520,Intel i7-7820HQ Quad Core 2.9GHz (7th Gen),32,512,Silver,n,1920 x 1080,15,Quadro M1200M,
7763,"Apple MacBook Air 13"" 2020 A2337 | M1 16GB RAM | 512GB SSD - B Grade ISO Keyboard",Apple,3.2,A2179,Apple M1 chip,8,256,,n,,13,,
7765,"Cisco N9K-C93180YC-EX | 48-Port 1/10G/25G SFP, 6x 40/100G | Dual PSU",Cisco,0,N9K-C93180YC-EX,,0,0,,n,,0,,
7784,Microsoft Surface Laptop 3 | Intel i7-1065G7 1.5GHz | 16GB RAM | 256GB SSD | Sandstone | Win 11 - B Grade,Microsoft,1.5,Microsoft Surface Laptop 3,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,16,256,Sandstone,n,2256 x 1504,14,,
7785,Microsoft Surface Laptop 3 | Intel i7-1065G7 1.5GHz | 16GB RAM | 256GB SSD | Win 11,Microsoft,1.5,Microsoft Surface Laptop 3,Intel(R) Core(TM) i7-1065G7 CPU @ 1.5GHz,16,256,Black,n,2256 x 1504,14,,
7786,"Cisco N9K-C93180YC-EX | 48-Port 1/10G/25G SFP, 6x 40/100G | Dual PSU",,0,,,0,0,,n,,0,,
7787,Dell Latitude 5531 Laptop | Intel i7-12800H 4.8GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,Dell,4.8,Dell Latitude 5531,12th Gen Intel(R) Core(TM) i7-12800H @ 4.8GHz,16,512,Black,n,1920 x 1080,15,,
7788,Dell Inspiron 7490 Laptop | Intel i7-10510U 2.3GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,Dell,2.3,Dell Inspiron 7490,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,256,Silver,y,1920 x 1080,14,,
7789,"Apple MacBook Pro 13"" 2018 A1989 | Intel i5-8259U 2.3GHz | 16GB RAM | 512GB SSD - B Grade",Apple,2.3,"MacBook Pro 13"" 2019 A1989",Intel i5-8259U 2.3GHz Quad Core Up to 4.1GHz,16,512,,n,,13,,MacBook Pro
779,Microsoft Surface Book | Intel i7-6600U 2.6GHz | Win 10 | 8GB RAM | 256SSD B Grade,Microsoft,2.6,Microsoft Surface Book ,Intel i7-6600U Dual Core 2.6GHz (6th Gen),8,256,Silver,n,3000 x 2000,13,,
7790,"Apple MacBook Pro 13"" 2020 A2251 | Intel i5-1038NG7 2GHz | 16GB RAM | 500GB SSD - B Grade Japanese Keyboard",Apple,2,"MacBook Pro 13"" 2020 A2251","Intel i5-1038NG7 2GHz Quad Core, 3.8GHz Max (10th Gen)",16,500,,n,,13,,
7791,"Apple MacBook Pro 13"" 2020 A2251 | Intel i5-1038NG7 2GHz | 16GB RAM | 500GB SSD - Japanese Keyboard",Apple,2,"MacBook Pro 13"" 2020 A2251","Intel i5-1038NG7 2GHz Quad Core, 3.8GHz Max (10th Gen)",16,500,,n,,13,,
7792,HP Elite Dragonfly G2 2-IN-1 Laptop | Intel i7-1185G7 3.0GHz | 16GB RAM | 1TB SSD | Win 11 - B Grade,HP,3,HP Elite Dragonfly G2,11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz,16,1024,Blue,n,3840 x 2160,13,,
7793,Infinity NBINF-V5-9R6 Laptop | Intel i7-9750H 2.6GHz Nvidia RTX 2060 | 64GB RAM 256GB SSD | Win 11 - B Grade,Standard,2.6,NBINF-V5-9R6,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,64,256,Black,n,1920 x 1080,15,RTX 2060 ,
7794,Dell Alienware Aurora R7 Intel i7 8700K 6C 64GB RAM 1Tb M.2 GTX1080Ti WiFi BT W11,Dell Alienware,3.7,Alienware Aurora R7,Intel i7 8700K 6 Cores/ 12 Threads @ 3.7GHz and 4.6GHz Boost CPU,0,1024,,n,,0,,
7795,Dell Vostro 3500 Laptop | Intel i5-1135G7 2.4GHz | 8GB RAM | 256GB SSD | Win 11 - B Grade,Dell,2.4,Dell Vostro 3500,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,8,256,Black,n,1920 x 1080,15,,
7796,Intel DC P4618 Series 6.4TB PCIe NVMe HHHL Internal SSD SSDPECKE064T8S,Intel,0,SSDPECKE064T8S,,0,0,,n,,0,,
7798,Lenovo ThinkPad E15 Laptop | Intel i7-10510U 2.3GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,Lenovo,2.3,Lenovo ThinkPad E15,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,512,Black,n,1920 x 1080,15,,
7799,Lenovo ThinkPad E15 Laptop | Intel i7-10510U 2.3GHz | 16GB RAM | 512GB SSD | Win 11,Lenovo,2.3,Lenovo ThinkPad E15,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,16,512,Black,n,1920 x 1080,15,,
78,HP ZBOOK 15 G3 Mobile Workstation Laptop | Intel i7-6820HQ 2.7GHz | Nvidia Quadro M1000M | Win 10 | 16GB RAM | 256GB SSD,HP,2.7,HP ZBOOK 15 G3,Intel i7-6820HQ Quad Core 2.7GHz (6th Gen),16,256,Silver,n,1920 x 1080,15,Quadro M1000M,
783,Dell OptiPlex 3090 Micro Intel i5 10500T 6C 8GB RAM 256GB SSD W11 WiFi BT,Dell,2.3,OptiPlex 3090,"Intel i5-10500T 2.3GHz 6 Cores/ 12 Threads, 3.8GHz Boost",8,256,,n,,0,,
785,Microsoft Surface Laptop 2 | Intel i5-8350U 1.7GHz | Win 11 | 8GB RAM | 128GB SSD,Microsoft,1.7,Microsoft Surface Laptop 2,Intel i5-8350U Quad Core 1.7GHz (8th Gen),8,128,Silver,n,2256 x 1504,13,,
786,Microsoft Surface Pro 6 | Intel i5-8350U 1.7GHz | Win 11 | 8GB RAM | 256GB SSD,Microsoft,1.7,Microsoft Surface Pro 6,Intel i5-8350U 1.7GHz Quad Core (8th Gen),8,256,Silver,y,2736 x 1824,12,,
789,"Apple MacBook Pro 15"" 2017 A1707 | Intel i7-7700HQ 2.8GHz | 16GB RAM | 500GB SSD | New Battery/Keyboard",Apple,2.8,A1707 MacBook Pro,Intel i7-7700HQ 2.8GHz Quad Core (7th Gen),16,500,,y,,15,,
79,HP Proliant DL360 Gen9 2x Intel Xeon E5-2690v3 12C 512GB RAM 4x 800GB SSD 10Gbe,HP,2.6,DL360 Gen9,"Intel Xeon E5-2690 v3 2.6GHz 12 Cores/ 24 Threads, 3.5GHz Boost",512,800,,n,,0,,
790,"Apple MacBook Pro 13"" 2017 | Intel i5-7267U 3.1GHz | 16GB RAM | 250GB SSD - New Battery/Keyboard",Apple,3.1,A1706 MacBook Pro ,Intel i5-7267U 3.1GHz Dual Core (7th Gen),16,250,,n,,13,,
791,"Apple MacBook Pro 15"" 2016 A1707 | Intel i7-6700HQ 2.6GHz | 16GB RAM | 500GB SSD - New Battery/Keyboard",Apple,2.6,A1707 MacBook Pro,Intel i7-6700HQ 2.6GHz Quad Core (6th Gen),16,500,,n,,15,,
792,"Apple MacBook Pro 15"" 2017 A1707 | Intel i7-7700HQ 2.8GHz | 16GB RAM | 500GB SSD - New Screen + Battery",Apple,2.8,A1707 MacBook Pro,Intel i7-7700HQ 2.8GHz Quad Core (7th Gen),16,500,,n,,15,,
793,Cisco UCS C240 M5 2x Intel Xeon Gold 6132 14C 512Gb RAM 17x 1.8Tb HDD 40GB QSFP,Cisco,2.6,UCS C240 M5,"Intel Xeon Gold 6132 @2.6GHz 14 Core/ 28 Thread, 3.7GHz Boost",512,1800,,n,,0,,
797,Netgear GS752TP 48-port Gigabit Poe+ Smart Managed Pro Switch With 4 Sfp Ports,Netgear,0,GS752TP,,0,0,,n,,0,,
798,HP ZBOOK STUDIO G5 Mobile Workstation Laptop | Intel Xeon E-2176M 2.7GHz | Nvidia Quadro P1000 | Win 11 | 32GB RAM | 512GB SSD,HP,2.7,HP ZBOOK Studio G5 ,Intel Xeon E-2176M Hexa Core 2.7GHz ,32,512,Silver,n,1920 x 1080,15,Quadro P1000,
7ajbFlaY9kSxgiZZWLzE,Cisco Port-Side Intake Fan Module| N9K-C9300 -FAN3 V01 | For Cisco Nexus 9300,Cisco,0,N9K-C9300 -FAN3 V01,,0,0,,n,,0,,
801,"Dell P2419H 24"" FHD LCD LED Monitor 1920 x 1080 16:9 ",Dell,0,Dell P2419H,,0,0,,n,,24,,
802,"Dell Ultrasharp U2419H 24"" FHD LED 60Hz Monitor 1920 x 1080 16:9 ",Dell,0,Dell U2419H,,0,0,,n,,24,,
803,"Dell 5820 Workstation Intel Xeon W2223, 32GB RAM 1Tb SSD, 6Tb HDD W11 USB WiFi",Dell,3.6,Precision T5820,"Intel Xeon W2223 @ 3.6Ghz 4 Core/ 8 Threads, 3.9 GHz Boost",32,1024,,n,,0,Nvidia Quadro P2200,
804,Dell 5820 Workstation Intel Xeon W2133 6C 32GB RAM 512Gb SSD 4Tb HDD W11 USBWiFi,Dell,3.6,Precision 5820,"Intel Xeon W2133 @ 3.6Ghz 6 Core/ 12 Threads, 3.9 GHz Boost",32,512,,n,,0,Nvidia Quadro P2000,
807,Cisco Systems ASR1002-5G/K9 with ASR1000-ESP5,Cisco,0,ASR1002-5G/K9 ,,4,0,,n,,0,,
808,Dell 5820 Workstation Intel Xeon W2235 6C 32GB RAM 2Tb M.2 6Tb HDD WiFi BT W11,Dell,3.8,5820,"Intel Xeon W2235 @3.8Ghz, 6 Cores/ 12 Threads, 4.6GHz Boost",32,2048,,n,,0,Nvidia RTX A2000,
809,Lenovo ThinkCentre M910s PC | Intel i7 7700 16Gb RAM 512Gb M.2 & 1Tb HDD WiFi,,3.6,M910s,"Intel i7 7700 3.6GHz 4 Cores/ 8 Threads, 4.2GHz Boost",16,512,,n,,0,,
810,"Dell P2719HC 27"" FHD IPS W-LED Monitor 1920 x 1080 16:9  In box",Dell,0,Dell P2719HC,,0,0,,n,,27,,
811,HP EliteDesk 800 G6 SFF PC Intel i5 10700 8C 16GB RAM 1Tb SSD RTX A2000 12G,HP,2.9,EliteDesk 800 G6 SFF,"Intel i7 10700 @2.9Ghz, 8 Cores/ 16 Threads, 4.8GHz Boost",16,0,,n,,0,RTX A2000 12G,
813,"Dell Precision 3420 Intel Xeon E3-1240v5 32GB RAM 256GB M.2 SSD, 3TB HDD WiFi Win 10",Dell,3.5,Precision 3420,"Intel Xeon E3-1240 v5 @ 3.5GHz(3.9GHz Boost), 4 Cores/ 8 Threads",32,256,,n,,0,AMD FirePro W4100,
814,"Dell Optiplex 3070 Micro Intel i7 9700T 8C 16GB RAM 256GB M.2, 1TB HDD W11 WiFi",Dell,2,Optiplex 3070 Micro,"Intel Core i5 9700T @ 2.0GHz, 8 Cores/ 8 Threads, 4.3GHz Boost",16,256,,n,,0,,
815,Dell Optiplex 7070 Micro Intel i5 9500 8GB RAM 512GB M.2 SSD W11 inc. WiFi dongle,Dell,3,7070 Micro,"Intel Core i5 9500 @ 3.0GHz 6 Core/ 6 Threads, 4.4GHz Boost",8,512,,n,,0,,
8150,"Dell R815 Server | 4x AMD Opteron 6380 16 Core 512GB RAM  2X 300GB, 4x 1TB HDD",Dell,2.5,R815,"AMD Opteron 6380 2.5GHz 16 Cores, 3.4GHz Boost",512,300,,n,,0,,
816,Gigabyte MD71-HB0 & 2x Intel Xeon Silver 4210 @ 2.2GHz(3.2GHz Boost) 10 Cores/ 20 Threads,,2.2,Gigabyte/ Intel,Intel Xeon Silver 4210 2.2GHz,0,0,,n,,0,,
817,"Gigabyte MD71-HB0 & 2x Intel Xeon Silver 4216, 16 Cores/ 32 Threads, 64 Threads Total",,2.1,Gigabyte Intel,Intel Xeon Silver 4216 2.1GHz,0,0,,n,,0,,
818,"Generic Intel Server, 2x Intel Xeon E5 2665 8 Core, 128GB RAM, 8x 1TB HDD",Intel,2.4,Generic Server,Intel Xeon E5-2665 @2.4GHz 8 Core/ 16 Threads,0,0,,n,,0,,
819,"HP Z1 G5 Intel i7 9700 8C, 16Gb RAM, 480Gb M.2 & 1TB HDD, RTX 2060 6Gb, WiFi",HP,3,Z1 G5,"Intel i7 9700 3GHz 8 Cores/ 8 Threads, 4.7GHz Boost",16,480,,n,,0,Nvidia RTX 2060,
82,Microsoft Surface Pro 5 | Intel i5-7300U 2.6GHz | Win 10 | 8GB RAM | 256GB SSD,Microsoft,2.6,Microsoft Surface Pro 5,Intel i5-7300U 2.6GHz Dual Core (7th Gen),8,256,Silver,y,2736 x 1824,12,,
820,"Apple MacBook Pro 15"" 2016 A1707 | Intel i7-6700HQ 2.6GHz | 16GB RAM | 500GB SSD | Screen, Keyboard, Battery",Apple,2.6,A1707 MacBook Pro,Intel i7-6700HQ 2.6GHz Quad Core (6th Gen),16,500,,n,,15,,
8201,"HP Z820 Workstation 2x Xeon E5-2680v0 8 Core 256GB RAM 800Gb SSD, 2x 6TB HDD",HP,2.7,Z820,"Intel Xeon E5-2680 2.7GHz 8C/16T, 3.6GHz Boost",256,800,,n,,0,Nvidia Quadro P2000,
8202,"HP Z820 Workstation 2x Xeon E5-2680v0 8 Core 256GB RAM 512Gb SSD, 3x 6TB HDD",Dell,3.6,Z820,,256,512,,n,,0,,
